id,name,full_name,set,price,trade_in_price,max_cards,in_stock,qualities
126895,Ajani's Chosen,Ajani's Chosen,Wilds of Eldraine Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
127109,Canopy Vista,Canopy Vista,Wilds of Eldraine Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
127023,Nightmare Unmaking,Nightmare Unmaking,Wilds of Eldraine Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
126762,Shadow Puppeteers,Shadow Puppeteers,Wilds of Eldraine Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
127098,Fellwar Stone,Fellwar Stone,Wilds of Eldraine Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
127125,Faerie Conclave,Faerie Conclave,Wilds of Eldraine Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
127044,Destiny Spinner,Destiny Spinner,Wilds of Eldraine Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
126999,Reality Shift,Reality Shift,Wilds of Eldraine Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
141974,Copy // Royal / Virtuous [Token],Copy // Royal / Virtuous [Token],Wilds of Eldraine Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
127106,Wayfarer's Bauble,Wayfarer's Bauble,Wilds of Eldraine Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
141973,Copy // Monster / Virtuous [Token],Copy // Monster / Virtuous [Token],Wilds of Eldraine Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
127131,Krosan Verge,Krosan Verge,Wilds of Eldraine Commander,8,4,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
141980,Human Soldier // Pirate [Token],Human Soldier // Pirate [Token],Wilds of Eldraine Commander,5,1,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
127122,Exotic Orchard,Exotic Orchard,Wilds of Eldraine Commander,5,3,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
127058,Paradise Druid,Paradise Druid,Wilds of Eldraine Commander,5,2,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
127002,Reconnaissance Mission,Reconnaissance Mission,Wilds of Eldraine Commander,5,2,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
126906,"Danitha Capashen, Paragon","Danitha Capashen, Paragon",Wilds of Eldraine Commander,5,2,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
127150,Temple of the False God,Temple of the False God,Wilds of Eldraine Commander,5,2,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
127133,Myriad Landscape,Myriad Landscape,Wilds of Eldraine Commander,5,2,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
126928,Sage's Reverie,Sage's Reverie,Wilds of Eldraine Commander,5,2,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
127080,Halo Forager,Halo Forager,Wilds of Eldraine Commander,5,2,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
127055,Kenrith's Transformation,Kenrith's Transformation,Wilds of Eldraine Commander,5,2,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
127144,Tainted Isle,Tainted Isle,Wilds of Eldraine Commander,5,2,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
127083,Jukai Naturalist,Jukai Naturalist,Wilds of Eldraine Commander,5,2,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
127067,Snake Umbra,Snake Umbra,Wilds of Eldraine Commander,5,2,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
127116,Command Tower,Command Tower,Wilds of Eldraine Commander,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
141976,Faerie // Faerie Rogue [Token],Faerie // Faerie Rogue [Token],Wilds of Eldraine Commander,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
141972,Copy // Faerie Rogue [Token],Copy // Faerie Rogue [Token],Wilds of Eldraine Commander,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
141977,Faerie // Human [Token],Faerie // Human [Token],Wilds of Eldraine Commander,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
127136,Path of Ancestry,Path of Ancestry,Wilds of Eldraine Commander,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
127051,Fertile Ground,Fertile Ground,Wilds of Eldraine Commander,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
126971,Frantic Search,Frantic Search,Wilds of Eldraine Commander,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
126992,Opt,Opt,Wilds of Eldraine Commander,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
141981,Pegasus // Pirate [Token],Pegasus // Pirate [Token],Wilds of Eldraine Commander,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
141975,Faerie // Faerie Rogue [Token],Faerie // Faerie Rogue [Token],Wilds of Eldraine Commander,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
126984,Keep Watch,Keep Watch,Wilds of Eldraine Commander,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
126969,Faerie Seer,Faerie Seer,Wilds of Eldraine Commander,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
126964,Distant Melody,Distant Melody,Wilds of Eldraine Commander,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
127099,Mind Stone,Mind Stone,Wilds of Eldraine Commander,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
126957,Cloud of Faeries,Cloud of Faeries,Wilds of Eldraine Commander,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
126943,Transcendent Envoy,Transcendent Envoy,Wilds of Eldraine Commander,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
67638,Scourge of the Throne,Scourge of the Throne (Foil),Conspiracy,600,325,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
42928,Exploration,Exploration,Conspiracy,450,225,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
67640,Reflecting Pool,Reflecting Pool (Foil),Conspiracy,450,250,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
66437,Mirari's Wake,Mirari's Wake (Foil),Conspiracy,400,240,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
50597,Stifle,Stifle (Foil),Conspiracy,330,180,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
102517,Vedalken Orrery,Vedalken Orrery (Foil),Conspiracy,270,150,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
67295,Pernicious Deed,Pernicious Deed (Foil),Conspiracy,220,130,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
42805,Dack Fayden,Dack Fayden,Conspiracy,200,100,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
70231,"Edric, Spymaster of Trest","Edric, Spymaster of Trest (Foil)",Conspiracy,200,130,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
42871,Stifle,Stifle,Conspiracy,180,95,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42799,Treasonous Ogre,Treasonous Ogre,Conspiracy,180,95,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
90574,Mana Geyser,Mana Geyser (Foil),Conspiracy,170,90,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
42969,Silent Arbiter,Silent Arbiter,Conspiracy,140,75,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42961,Altar of Dementia,Altar of Dementia,Conspiracy,140,75,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42819,Coercive Portal,Coercive Portal,Conspiracy,120,60,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42954,Mirari's Wake,Mirari's Wake,Conspiracy,120,60,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42956,Pernicious Deed,Pernicious Deed,Conspiracy,110,60,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42971,Vedalken Orrery,Vedalken Orrery,Conspiracy,100,50,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42865,Misdirection,Misdirection,Conspiracy,90,45,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
70230,Sakura-Tribe Elder,Sakura-Tribe Elder (Foil),Conspiracy,90,50,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
157576,Brainstorm,Brainstorm (Foil),Conspiracy,90,45,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
42812,"Marchesa, the Black Rose","Marchesa, the Black Rose",Conspiracy,70,35,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
54982,Breakthrough,Breakthrough (Foil),Conspiracy,60,45,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
42785,"Muzzio, Visionary Architect","Muzzio, Visionary Architect",Conspiracy,50,25,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42883,Phage the Untouchable,Phage the Untouchable,Conspiracy,50,25,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42933,Hydra Omnivore,Hydra Omnivore,Conspiracy,50,25,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
54392,Reya Dawnbringer,Reya Dawnbringer (Foil),Conspiracy,50,20,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
100660,Dimir Doppelganger,Dimir Doppelganger (Foil),Conspiracy,50,25,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
42778,Council's Judgment,Council's Judgment,Conspiracy,40,20,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42962,Deathrender,Deathrender,Conspiracy,40,20,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42847,Swords to Plowshares,Swords to Plowshares,Conspiracy,40,20,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42841,Pristine Angel,Pristine Angel,Conspiracy,30,15,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42806,Dack's Duplicate,Dack's Duplicate,Conspiracy,30,15,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42907,Heartless Hidetsugu,Heartless Hidetsugu,Conspiracy,30,15,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42949,"Basandra, Battle Seraph","Basandra, Battle Seraph",Conspiracy,30,15,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42804,"Brago, King Eternal","Brago, King Eternal",Conspiracy,30,15,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42843,Rout,Rout,Conspiracy,30,15,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42952,"Edric, Spymaster of Trest","Edric, Spymaster of Trest",Conspiracy,30,15,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42910,Mana Geyser,Mana Geyser,Conspiracy,30,15,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42950,Decimate,Decimate,Conspiracy,20,10,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42824,Deal Broker,Deal Broker,Conspiracy,20,10,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42818,Canal Dredger,Canal Dredger,Conspiracy,20,10,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42947,Wolfbriar Elemental,Wolfbriar Elemental,Conspiracy,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42825,Lore Seeker,Lore Seeker,Conspiracy,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42786,Plea for Power,Plea for Power,Conspiracy,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42842,Reya Dawnbringer,Reya Dawnbringer,Conspiracy,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42810,"Grenzo, Dungeon Warden","Grenzo, Dungeon Warden",Conspiracy,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42814,"Selvala, Explorer Returned","Selvala, Explorer Returned",Conspiracy,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
89401,Emblem - Dack Fayden [Token],Emblem - Dack Fayden [Token],Conspiracy,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
86521,Intangible Virtue,Intangible Virtue (Foil),Conspiracy,20,10,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
42854,Brainstorm,Brainstorm,Conspiracy,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42888,Smallpox,Smallpox,Conspiracy,15,8,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42916,Sulfuric Vortex,Sulfuric Vortex,Conspiracy,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42951,Dimir Doppelganger,Dimir Doppelganger,Conspiracy,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42941,Sakura-Tribe Elder,Sakura-Tribe Elder,Conspiracy,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42880,Magus of the Mirror,Magus of the Mirror,Conspiracy,10,5,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42895,Vampire Hexmage,Vampire Hexmage,Conspiracy,10,5,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42835,Intangible Virtue,Intangible Virtue,Conspiracy,10,5,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42877,Ill-Gotten Gains,Ill-Gotten Gains,Conspiracy,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42811,Magister of Worth,Magister of Worth,Conspiracy,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
89398,Squirrel [Token],Squirrel [Token],Conspiracy,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42896,Victimize,Victimize,Conspiracy,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42945,Squirrel Nest,Squirrel Nest,Conspiracy,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42955,Mortify,Mortify,Conspiracy,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42787,Split Decision,Split Decision,Conspiracy,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
71172,Volcanic Fallout,Volcanic Fallout (Foil),Conspiracy,10,5,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
42807,Deathreap Ritual,Deathreap Ritual,Conspiracy,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42953,Fires of Yavimaya,Fires of Yavimaya,Conspiracy,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42935,Nature's Claim,Nature's Claim,Conspiracy,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42792,Tyrant's Choice,Tyrant's Choice,Conspiracy,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42964,Fireshrieker,Fireshrieker,Conspiracy,8,4,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42899,Barbed Shocker,Barbed Shocker,Conspiracy,5,2,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42929,Gamekeeper,Gamekeeper,Conspiracy,5,3,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42777,Council Guardian,Council Guardian,Conspiracy,5,3,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
42974,Quicksand,Quicksand,Conspiracy,5,3,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
